web-scraper-start-url,yearrersults,yearrersults-href,Year ▴,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","DeAndre Houston-Carson","William & Mary (VA)","FS","72.75","201","","4.54","13","32.5","115","4.28","7.15"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Ryan Bartholomew","Syracuse","C","73.13","302","","4.93","34","26.5","92","4.62","7.62"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Denver Kirkland","Arkansas","G","76.50","335","","5.55","19","22.5","94","5.06","8.72"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Cameron Clemmons","Western Kentucky","OT","78.00","300","","5.28","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1996 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1996&pos=&college=","null","Gary Bandy","Baylor","OLB","75.90","237","","9.99","18","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","Randy Jordan","North Carolina","RB","70.00","208","","4.46","15","35.0","119","4.20","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","Mike Fredrick","Virginia","DE","77.10","278","","5.09","23","29.0","106","4.53","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Mason Foster","Washington","OLB","73.25","245","","4.75","22","31.0","110","4.45","7.14"
"http://nflcombineresults.com/large-combine-data-update-complete/","1994 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1994&pos=&college=","null","Aaron Glenn","Texas A&M","CB","68.50","184","","9.99","9","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Antone Davis","Tennessee","OT","76.50","327","","5.18","26","27.5","98","4.75","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Ken Shackleford","Georgia","OT","76.88","322","","5.30","28","24.5","102","5.05","8.35"
"http://nflcombineresults.com/large-combine-data-update-complete/","1997 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1997&pos=&college=","null","John Hall","Wisconsin","K","74.90","226","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","D.J. Shockley","Georgia","QB","73.13","214","19","4.61","","37.5","121","4.17","7.07"
"http://nflcombineresults.com/large-combine-data-update-complete/","1996 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1996&pos=&college=","null","J C Price","Virginia Tech","DT","74.00","278","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1988 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1988&pos=&college=","null","Paul Mcgowan","Florida State","OLB","71.60","227","","4.79","28","31.5","116","4.50","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2005 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2005&pos=&college=","null","Patrick Body","Toledo","FS","74.00","196","","4.36","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1999 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1999&pos=&college=","null","Tim Beauchamp","Florida","DE","73.90","270","","4.92","24","26.5","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","Kevin Williams","Miami (FL)","WR","69.00","190","","4.49","","35.5","123","4.61","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2014 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2014&pos=&college=","null","Bashaud Breeland","Clemson","CB","71.38","197","","4.62","11","34.5","123","4.33","7.04"
"http://nflcombineresults.com/large-combine-data-update-complete/","1998 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1998&pos=&college=","null","Anthony Clement","Southwestern Louisiana","OT","79.40","355","","5.64","23","26.5","97","4.93","8.60"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Chidobe Awuzie","Colorado","CB","71.75","202","34","4.43","16","34.5","132","4.14","6.81"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Ethan Farmer","North Carolina","DT","74.00","291","","5.04","","","","9.99","9.99"
